MJD,date,state,r_x,r_y,r_z,v_x,v_y,v_z,v_inf_x,v_inf_y,v_inf_z,dv_x,dv_y,dv_z
6.2474039807188776e+04,2029-12-03,Deep Space,-2.1391887851449241e+00,7.6141580715020467e+00,1.0783982238164580e-01,-3.8105662247701884e+00,1.1669816841481159e+01,7.8053952517772335e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2506633933419005e+04,2030-01-05,Deep Space,-2.2102539286447747e+00,7.8314662060864038e+00,1.0927572840572897e-01,-3.7402604053261186e+00,1.1420140633531995e+01,7.4543939541694096e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2539228059649235e+04,2030-02-06,Deep Space,-2.2800293498200297e+00,8.0442042615649925e+00,1.1064785325154636e-01,-3.6734831924994520e+00,1.1184038875889643e+01,7.1272935248874222e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2571822185879457e+04,2030-03-11,Deep Space,-2.3485783238066889e+00,8.2526150327304055e+00,1.1196044531680305e-01,-3.6099076381368169e+00,1.0960190475657498e+01,6.8214979293613892e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2604416312109686e+04,2030-04-12,Deep Space,-2.4159583804494096e+00,8.4569181677570491e+00,1.1321730092324600e-01,-3.5492490149950884e+00,1.0747451786251876e+01,6.5347876051754239e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2637010438339916e+04,2030-05-15,Deep Space,-2.4822220320208155e+00,8.6573132168126321e+00,1.1442182861197880e-01,-3.4912579404961055e+00,1.0544826735308197e+01,6.2652522905294328e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2669604564570138e+04,2030-06-17,Deep Space,-2.5474173845617587e+00,8.8539821768711722e+00,1.1557710217737838e-01,-3.4357148347924866e+00,1.0351442918831347e+01,6.0112379090575763e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2702198690800367e+04,2030-07-19,Deep Space,-2.6115886550750784e+00,9.0470916317045500e+00,1.1668590475559282e-01,-3.3824254155758315e+00,1.0166532296420238e+01,5.7713041677295344e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2734792817030597e+04,2030-08-21,Deep Space,-2.6747766118667666e+00,9.2367945635735342e+00,1.1775076574083865e-01,-3.3312170064845912e+00,9.9894154718207435e+00,5.5441904088038202e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2767386943260819e+04,2030-09-22,Deep Space,-2.7370189516898691e+00,9.4232318965933057e+00,1.1877399190276239e-01,-3.2819354898485327e+00,9.8194887940303204e+00,5.3287878849416138e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2799981069491048e+04,2030-10-25,Deep Space,-2.7983506245466789e+00,9.6065338191477245e+00,1.1975769377826395e-01,-3.2344427740641941e+00,9.6562136970194743e+00,5.1241170792338406e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2832575195721278e+04,2030-11-27,Deep Space,-2.8588041148528820e+00,9.7868209231030292e+00,1.2070380818438109e-01,-3.1886146752638194e+00,9.4991078308446149e+00,4.9293090217100925e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2865169321951500e+04,2030-12-29,Deep Space,-2.9184096859955471e+00,9.9642051901426143e+00,1.2161411752551288e-01,-3.1443391349560619e+00,9.3477376372732195e+00,4.7435897972964554e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2897763448181729e+04,2031-01-31,Deep Space,-2.9771955940066754e+00,1.0138790849758690e+01,1.2249026643459215e-01,-3.1015147120044411e+00,9.2017120985522673e+00,4.5662676213634623e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2930357574411959e+04,2031-03-04,Deep Space,-3.0351882750389558e+00,1.0310675128892099e+01,1.2333377618382424e-01,-3.0600493000553008e+00,9.0606774453147665e+00,4.3967219955193058e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2962951700642181e+04,2031-04-06,Deep Space,-3.0924125105067120e+00,1.0479948909615047e+01,1.2414605721904648e-01,-3.0198590313653093e+00,8.9243126535829411e+00,4.2343945597812446e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.2995545826872411e+04,2031-05-09,Deep Space,-3.1488915730946831e+00,1.0646697308383750e+01,1.2492842010730354e-01,-2.9808673356127890e+00,8.7923255948039678e+00,4.0787813367262060e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3028139953102640e+04,2031-06-10,Deep Space,-3.2046473563045277e+00,1.0811000188085917e+01,1.2568208513594614e-01,-2.9430041282662498e+00,8.6644497293169849e+00,3.9294261244071017e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3060734079332862e+04,2031-07-13,Deep Space,-3.2597004897764172e+00,1.0972932612247892e+01,1.2640819076043586e-01,-2.9062051077994555e+00,8.5404412544136115e+00,3.7859148425523313e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3093328205563092e+04,2031-08-14,Deep Space,-3.3140704422698732e+00,1.1132565249254686e+01,1.2710780106491748e-01,-2.8704111447907059e+00,8.4200766345578568e+00,3.6478706739052749e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3125922331793321e+04,2031-09-16,Deep Space,-3.3677756138978054e+00,1.1289964733199346e+01,1.2778191237270786e-01,-2.8355677489381343e+00,8.3031504543766488e+00,3.5149498720385169e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3158516458023543e+04,2031-10-19,Deep Space,-3.4208334189683383e+00,1.1445193986962634e+01,1.2843145912194243e-01,-2.8016246024280309e+00,8.1894735454699781e+00,3.3868381304064589e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3191110584253773e+04,2031-11-20,Deep Space,-3.4732603605902233e+00,1.1598312512283952e+01,1.2905731910361196e-01,-2.7685351500402473e+00,8.0788713464908355e+00,3.2632474260754489e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3223704710484002e+04,2031-12-23,Deep Space,-3.5250720980320076e+00,1.1749376650887505e+01,1.2966031814441170e-01,-2.7362562379553554e+00,7.9711824627445855e+00,3.1439132666065087e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3256298836714224e+04,2032-01-24,Deep Space,-3.5762835076865098e+00,1.1898439820146194e+01,1.3024123430452472e-01,-2.7047477945194411e+00,7.8662573970894298e+00,3.0285922807131990e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3288892962944454e+04,2032-02-26,Deep Space,-3.6269087383753646e+00,1.2045552726278510e+01,1.3080080165026542e-01,-2.6739725472839764e+00,7.7639574284433408e+00,2.9170601031579684e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3321487089174683e+04,2032-03-29,Deep Space,-3.6769612616300762e+00,1.2190763557663669e+01,1.3133971365293984e-01,-2.6438957715119185e+00,7.6641536179197187e+00,2.8091095124103391e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3354081215404905e+04,2032-05-01,Deep Space,-3.7264539175023907e+00,1.2334118160514146e+01,1.3185862625814215e-01,-2.6144850660660266e+00,7.5667259256817347e+00,2.7045487861828997e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3386675341635135e+04,2032-06-03,Deep Space,-3.7753989563858648e+00,1.2475660198850907e+01,1.3235816066363826e-01,-2.5857101531996016e+00,7.4715624241484901e+00,2.6032002453703278e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3419269467865364e+04,2032-07-05,Deep Space,-3.8238080772685761e+00,1.2615431300473309e+01,1.3283890583889080e-01,-2.5575426992697725e+00,7.3785585953057549e+00,2.5048989614873566e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3451863594095586e+04,2032-08-07,Deep Space,-3.8716924627947149e+00,1.2753471190430258e+01,1.3330142081502594e-01,-2.5299561538164950e+00,7.2876167016242634e+00,2.4094916063057532e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3484457720325816e+04,2032-09-08,Deep Space,-3.9190628114341317e+00,1.2889817813218134e+01,1.3374623677001696e-01,-2.5029256048198110e+00,7.1986452216383805e+00,2.3168354256684329e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3517051846556045e+04,2032-10-11,Deep Space,-3.9659293670883340e+00,1.3024507444969894e+01,1.3417385893137901e-01,-2.4764276482109757e+00,7.1115583423577382e+00,2.2267973218907035e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3549645972786268e+04,2032-11-13,Deep Space,-4.0123019463432321e+00,1.3157574796519027e+01,1.3458476831511534e-01,-2.4504402700178751e+00,7.0262755019026795e+00,2.1392530314968697e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3582240099016497e+04,2032-12-15,Deep Space,-4.0581899636179672e+00,1.3289053108300910e+01,1.3497942331800372e-01,-2.4249427396990075e+00,6.9427209765202100e+00,2.0540863868040309e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3614834225246726e+04,2033-01-17,Deep Space,-4.1036024544000469e+00,1.3418974237854210e+01,1.3535826117797289e-01,-2.3999155134278092e+00,6.8608235069632402e+00,1.9711886514365187e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3647428351476949e+04,2033-02-18,Deep Space,-4.1485480967448600e+00,1.3547368740624670e+01,1.3572169931566580e-01,-2.3753401462389028e+00,6.7805159598474187e+00,1.8904579212031817e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3680022477707178e+04,2033-03-23,Deep Space,-4.1930352311971975e+00,1.3674265944692797e+01,1.3607013656878175e-01,-2.3511992120852310e+00,6.7017350201580284e+00,1.8117985828778462e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3712616603937407e+04,2033-04-25,Deep Space,-4.2370718792757387e+00,1.3799694019979722e+01,1.3640395432946728e-01,-2.3274762309711603e+00,6.6244209115566406e+00,1.7351208243942318e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3745210730167630e+04,2033-05-27,Deep Space,-4.2806657606465874e+00,1.3923680042426195e+01,1.3672351759389390e-01,-2.3041556024276382e+00,6.5485171415478902e+00,1.6603401907838163e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3777804856397859e+04,2033-06-29,Deep Space,-4.3238243090990656e+00,1.4046250053587903e+01,1.3702917593215203e-01,-2.2812225446816541e+00,6.4739702689211853e+00,1.5873771809069362e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3810398982628089e+04,2033-07-31,Deep Space,-4.3665546874254408e+00,1.4167429116044493e+01,1.3732126438572712e-01,-2.2586630389488391e+00,6.4007296911885829e+00,1.5161568806176176e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3842993108858311e+04,2033-09-02,Deep Space,-4.4088638012961843e+00,1.4287241364979455e+01,1.3760010429904379e-01,-2.2364637783424293e+00,6.3287474500061212e+00,1.4466086285488461e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3875587235088540e+04,2033-10-05,Deep Space,-4.4507583122133667e+00,1.4405710056252246e+01,1.3786600409090077e-01,-2.2146121209501546e+00,6.2579780527969247e+00,1.3786657111404045e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3908181361318770e+04,2033-11-06,Deep Space,-4.4922446496167492e+00,1.4522857611252398e+01,1.3811925997100816e-01,-2.1930960466795320e+00,6.1883783089960023e+00,1.3122650839430639e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3940775487548992e+04,2033-12-09,Deep Space,-4.5333290222102320e+00,1.4638705658797619e+01,1.3836015660632861e-01,-2.1719041175162261e+00,6.1199071795123556e+00,1.2473471165673711e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.3973369613779221e+04,2034-01-10,Deep Space,-4.5740174285697144e+00,1.4753275074312409e+01,1.3858896774144536e-01,-2.1510254408792280e+00,6.0525256381582322e+00,1.1838553589320734e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4005963740009451e+04,2034-02-12,Deep Space,-4.6143156670880625e+00,1.4866586016502010e+01,1.3880595677676899e-01,-2.1304496357875968e+00,5.9861965439303821e+00,1.1217363267738414e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4038557866239673e+04,2034-03-17,Deep Space,-4.6542293453076411e+00,1.4978657961716308e+01,1.3901137730803126e-01,-2.1101668015871553e+00,5.9208845231467233e+00,1.0609393045404767e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4071151992469902e+04,2034-04-18,Deep Space,-4.6937638886863962e+00,1.5089509736180664e+01,1.3920547363018243e-01,-2.0901674890085600e+00,5.8565558605465577e+00,1.0014161640447623e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4103746118700132e+04,2034-05-21,Deep Space,-4.7329245488394713e+00,1.5199159546254815e+01,1.3938848120851710e-01,-2.0704426733526513e+00,5.7931783985546961e+00,9.4312119740859075e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4136340244930354e+04,2034-06-22,Deep Space,-4.7717164112945776e+00,1.5307625006866555e+01,1.3956062711959438e-01,-2.0509837296186029e+00,5.7307214439913858e+00,8.8601096299751013e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4168934371160583e+04,2034-07-25,Deep Space,-4.8101444027961602e+00,1.5414923168254234e+01,1.3972213046428283e-01,-2.0317824094107033e+00,5.6691556815820343e+00,8.3004414314627999e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4201528497390813e+04,2034-08-27,Deep Space,-4.8482132981903998e+00,1.5521070541140569e+01,1.3987320275505266e-01,-2.0128308194725197e+00,5.6084530936850427e+00,7.7518141265241177e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4234122623621035e+04,2034-09-28,Deep Space,-4.8859277269203414e+00,1.5626083120449596e+01,1.4001404827944830e-01,-1.9941214017150370e+00,5.5485868857128002e+00,7.2138531706282174e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4266716749851264e+04,2034-10-31,Deep Space,-4.9232921791581914e+00,1.5729976407669621e+01,1.4014486444150309e-01,-1.9756469146144395e+00,5.4895314167717135e+00,6.6862015993708048e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4299310876081494e+04,2034-12-02,Deep Space,-4.9603110115994431e+00,1.5832765431956229e+01,1.4026584208271564e-01,-1.9574004158719458e+00,5.4312621350920702e+00,6.1685189826613061e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4331905002311716e+04,2035-01-04,Deep Space,-4.9969884529416264e+00,1.5934464770061673e+01,1.4037716578405357e-01,-1.9393752462317979e+00,5.3737555178594167e+00,5.6604804541104349e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4364499128541946e+04,2035-02-05,Deep Space,-5.0333286090686506e+00,1.6035088565170390e+01,1.4047901415034425e-01,-1.9215650143674938e+00,5.3169890150946806e+00,5.1617758091177584e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4397093254772175e+04,2035-03-10,Deep Space,-5.0693354679600251e+00,1.6134650544713537e+01,1.4057156007828420e-01,-1.9039635827544494e+00,5.2609409972628018e+00,4.6721086657811849e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4429687381002397e+04,2035-04-12,Deep Space,-5.1050129043428214e+00,1.6233164037230132e+01,1.4065497100920910e-01,-1.8865650544516332e+00,5.2055907063187510e+00,4.1911956837996688e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4462281507232627e+04,2035-05-14,Deep Space,-5.1403646841027921e+00,1.6330641988336872e+01,1.4072940916766852e-01,-1.8693637607230302e+00,5.1509182099258215e+00,3.7187658367346479e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4494875633462856e+04,2035-06-16,Deep Space,-5.1753944684699249e+00,1.6427096975864099e+01,1.4079503178676345e-01,-1.8523542494382059e+00,5.0969043586041929e+00,3.2545597330141240e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4527469759693078e+04,2035-07-18,Deep Space,-5.2101058179924449e+00,1.6522541224210880e+01,1.4085199132114035e-01,-1.8355312741912924e+00,5.0435307455894947e+00,2.7983289823615720e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4560063885923308e+04,2035-08-20,Deep Space,-5.2445021963124061e+00,1.6616986617968429e+01,1.4090043564845023e-01,-1.8188897840887732e+00,4.9907796691993855e+00,2.3498356036205275e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4592658012153537e+04,2035-09-22,Deep Space,-5.2785869737549103e+00,1.6710444714857175e+01,1.4094050826002569e-01,-1.8024249141549626e+00,4.9386340975240470e+00,1.9088514712653833e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4625252138383759e+04,2035-10-24,Deep Space,-5.3123634307421810e+00,1.6802926758019719e+01,1.4097234844148465e-01,-1.7861319763132537e+00,4.8870776352715302e+00,1.4751577972916235e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4657846264613989e+04,2035-11-26,Deep Space,-5.3458347610429637e+00,1.6894443687708673e+01,1.4099609144388836e-01,-1.7700064509014117e+00,4.8360944926131726e+00,1.0485446460034604e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4690440390844218e+04,2035-12-28,Deep Space,-5.3790040748669412e+00,1.6985006152405784e+01,1.4101186864605642e-01,-1.7540439786828486e+00,4.7856694558871453e+00,6.2881047939059617e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4723034517074440e+04,2036-01-30,Deep Space,-5.4118744018131615e+00,1.7074624519405980e+01,1.4101980770859379e-01,-1.7382403533216160e+00,4.7357878600294283e+00,2.1576173051318217e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4755628643304670e+04,2036-03-03,Deep Space,-5.4444486936809078e+00,1.7163308884897759e+01,1.4102003272013630e-01,-1.7225915142874950e+00,4.6864355626124148e+00,-1.9078759680785784e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4788222769534899e+04,2036-04-04,Deep Space,-5.4767298271508418e+00,1.7251069083569117e+01,1.4101266433629145e-01,-1.7070935401631415e+00,4.6375989193806442e+00,-5.9101630405375221e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4820816895765121e+04,2036-05-07,Deep Space,-5.5087206063437391e+00,1.7337914697766255e+01,1.4099781991171456e-01,-1.6917426423261290e+00,4.5892647611818997e+00,-9.8509635149934566e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4853411021995351e+04,2036-06-08,Deep Space,-5.5404237652635810e+00,1.7423855066230370e+01,1.4097561362573319e-01,-1.6765351589809361e+00,4.5414203721999673e+00,-1.3731931906846486e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4886005148225580e+04,2036-07-11,Deep Space,-5.5718419701314668e+00,1.7508899292436290e+01,1.4094615660189236e-01,-1.6614675495182643e+00,4.4940534694024130e+00,-1.7554660773793640e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4918599274455803e+04,2036-08-13,Deep Space,-5.6029778216162160e+00,1.7593056252554987e+01,1.4090955702179087e-01,-1.6465363891802753e+00,4.4471521831234302e+00,-2.1320683663414038e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4951193400686032e+04,2036-09-14,Deep Space,-5.6338338569672928e+00,1.7676334603060738e+01,1.4086592023352273e-01,-1.6317383640123224e+00,4.4007050387078470e+00,-2.5031477891399091e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4983787526916261e+04,2036-10-17,Deep Space,-5.6644125520552358e+00,1.7758742788002095e+01,1.4081534885504188e-01,-1.6170702660828398e+00,4.3547009391479099e+00,-2.8688467161513704e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.5016381653146484e+04,2036-11-18,Deep Space,-5.6947163233244922e+00,1.7840289045954901e+01,1.4075794287273813e-01,-1.6025289889540693e+00,4.3091291486495260e+00,-3.2293024037047080e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.5048975779376713e+04,2036-12-21,7 Arrival,-5.7247475296700863e+00,1.7920981416702112e+01,1.4069379973604640e-01,-1.5881115233958456e+00,4.2639792770912370e+00,-3.5846472273109347e-03,4.9283410552999030e+00,6.6465150963861266e+00,-7.9229851216648564e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
